Artist name,Song name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Track URI,TopList,Year
Marilyn Manson,The Beautiful People,0.621,0.834,10,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,218827,spotify:track:2aIB1CdRRG7YLBu9hNw9nR,yes,1996
Westside Connection,Bow Down,0.896,0.541,9,-8.253,1,0.281,0.00818,0,0.278,0.481,92.899,207840,spotify:track:667CkwNvTozFtCMDC7BfBU,yes,1996
2Pac,Ambitionz Az A Ridah,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387,spotify:track:20fBuVybkHgjF6vNhSMROD,yes,1996
Mazzy Star,Look On Down From The Bridge,0.37,0.0772,0,-19.322,1,0.0414,0.642,0.69,0.112,0.0954,119.942,287893,spotify:track:010ALbbh5KlQ4fKWgSdhRd,yes,1996
Bloodhound Gang,Fire Water Burn,0.687,0.565,7,-9.613,1,0.0316,0.0682,0.599,0.101,0.613,97.084,291800,spotify:track:7FkyQsWH9mmxoYLCNj4f8y,yes,1996
The Prodigy,Firestarter,0.534,0.946,11,-5.167,1,0.0793,0.00339,0.442,0.164,0.379,141.517,279800,spotify:track:1GTPxha6U7x9ElVxkQw3OK,yes,1996
Rakim,Guess Who's Back,0.796,0.798,6,-7.456,0,0.262,0.0153,0,0.106,0.692,94.016,250907,spotify:track:5czjjnbTatyFal33a9h1aN,yes,1996
Sublime,Doin' Time,0.708,0.757,7,-5.121,1,0.0791,0.0362,0,0.17,0.552,80.976,253840,spotify:track:4eamJr2k9YDH8j58RSTmSc,yes,1996
Soundgarden,Burden In My Hand,0.319,0.803,10,-8.928,1,0.0394,0.00534,0.0126,0.177,0.589,183.031,290107,spotify:track:1iArQTuOzxvrtniGmkyy92,yes,1996
The Chemical Brothers,Setting Sun,0.446,0.995,6,-1.169,1,0.223,0.000738,0.13,0.354,0.248,135.041,328733,spotify:track:5JBGbFdBtLcCCygw8rtjli,yes,1996
2Pac,All Eyez On Me (ft. Big Syke),0.873,0.719,1,-5.948,1,0.248,0.03,0,0.333,0.858,93.281,307773,spotify:track:5e7ldn9Kwo8Aw9Z8ql9cDj,yes,1996
Babylon Zoo,Spaceman,0.46,0.873,0,-7.96,1,0.0602,0.0161,4.27e-05,0.255,0.485,146.247,242493,spotify:track:0uQcP7QVoLvaFsORsdrgNh,yes,1996
Eels,Novocaine For The Soul,0.409,0.717,6,-7.75,1,0.0395,0.000578,0.0632,0.0827,0.311,169.212,188693,spotify:track:4uPi47C1WcnhIbvCx4zCu6,yes,1996
Underworld,Born Slippy (Nuxx),0.576,0.953,10,-8.968,1,0.0362,0.00106,0.49,0.474,0.303,140.042,456480,spotify:track:7xQYVjs4wZNdCwO0EeAWMC,yes,1996
Faithless,Insomnia - Radio Edit,0.711,0.756,7,-10.637,1,0.0302,0.0352,0.00313,0.138,0.493,127.108,213547,spotify:track:1nKI0IopPWboMzMYivWi8x,yes,1996
The Smashing Pumpkins,1979 - Remastered 2012,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,yes,1996
Michael Jackson,They Don't Care About Us,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,284160,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,yes,1996
Dishwalla,Counting Blue Cars (Tell Me Your Thoughts On God),0.462,0.786,2,-4.361,1,0.028,0.0065,4.31e-05,0.27,0.388,100.353,290520,spotify:track:5cYpHukJyKxCFY4n3f808i,yes,1996
The Cranberries,When You're Gone,0.454,0.524,3,-7.128,1,0.0267,0.351,4.32e-05,0.0691,0.348,186.762,296200,spotify:track:3EXrtClWmgsM7dw75Mw2M1,yes,1996
Fugees,Ready or Not,0.607,0.422,10,-13.364,0,0.499,0.209,0,0.0839,0.563,130.47,226987,spotify:track:3vZO25GdYuqFrR1kzZADnp,yes,1996
2Pac,Only God Can Judge Me (ft. Rappin' 4-Tay),0.803,0.784,11,-5.97,0,0.198,0.0012,0.000161,0.0794,0.801,90.185,296907,spotify:track:2Z6I3youZAlfRvsyzJAGQA,yes,1996
Tonic,If You Could Only See,0.433,0.946,10,-5.138,0,0.0398,0.00264,0,0.198,0.578,95.169,261520,spotify:track:4KoNBTm9a55KgLMtEaf3n6,yes,1996
Dru Hill,In My Bed - So So Def Mix,0.873,0.59,1,-10.046,1,0.151,0.0376,0,0.0666,0.809,95.066,242293,spotify:track:2tR3FMUgtCTWheiDNnLtMP,yes,1996
Sublime,What I Got,0.804,0.696,7,-7.47,1,0.0899,0.00877,0.000985,0.314,0.657,95.721,170907,spotify:track:3B4q6KbHbGV51HO3GznBFF,yes,1996
New Edition,Hit Me Off,0.72,0.719,7,-4.571,0,0.0882,0.185,0.000128,0.522,0.899,88.987,261400,spotify:track:0yNCFwihschpOwSgK31f2O,yes,1996
Underworld,Born Slippy (Nuxx) - Radio Edit,0.542,0.966,10,-8.255,1,0.0421,0.00107,0.128,0.0984,0.351,140.071,264187,spotify:track:3bUNyRrTFJDd4mqvUcb1Aa,yes,1996
Robert Miles,Children,0.604,0.755,0,-10.761,1,0.0337,0.000298,0.817,0.0625,0.387,137.064,243267,spotify:track:4wtR6HB3XekEengMX17cpc,yes,1996
LL Cool J,Hey Lover,0.707,0.427,5,-12.216,0,0.0698,0.339,0,0.105,0.541,88.08,284693,spotify:track:5wG7d4cNogw0ETKaICPEYA,yes,1996
Case,Touch Me Tease Me,0.656,0.757,10,-7.777,0,0.0595,0.29,3.37e-06,0.0982,0.495,87.604,228867,spotify:track:4HDocpXZ4hk3Alhlow5kW5,yes,1996
Céline Dion,Falling Into You,0.371,0.505,2,-9.052,0,0.0314,0.382,0,0.115,0.564,193.246,258240,spotify:track:7KWMxUH7lORLTob6aMpXBU,yes,1996
2Pac,"California Love (remix) (ft. Dr. Dre, Roger Troutman)",0.635,0.843,5,-4.197,1,0.0767,0.00654,0,0.495,0.657,91.634,385880,spotify:track:2Low9dwyJeUtqlpgVbFFMn,yes,1996
George Michael,Jesus to a Child,0.534,0.415,1,-11.781,0,0.0278,0.314,0.000365,0.0847,0.188,173.561,411147,spotify:track:2SzCxX6M6vDwdEwnHDiTaY,yes,1996
Backstreet Boys,We've Got It Goin' On - Radio Edit,0.757,0.868,3,-4.986,0,0.0358,0.0953,0,0.244,0.929,112.973,219467,spotify:track:7qD9lD0dabABT6y3Vw3uVX,yes,1996
Sublime,Santeria,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,182747,spotify:track:2hnMS47jN0etwvFPzYk11f,yes,1996
Mr. President,Coco Jamboo,0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.152,0.965,100.021,218733,spotify:track:5fRvePkRGdpn2nKacG7I6d,yes,1996
LL Cool J,Doin' It,0.801,0.55,10,-11.044,0,0.209,0.365,0.0234,0.117,0.609,94.994,293933,spotify:track:4WMBl2wiGUSGa5C7tfQEAo,yes,1996
Ginuwine,Pony,0.544,0.648,8,-8.079,0,0.29,0.0068,0.000919,0.503,0.956,142.026,324800,spotify:track:5FR54UnizyI8pE5E9Zb0Dt,yes,1996
Bone Thugs-N-Harmony,Tha Crossroads,0.679,0.509,4,-7.31,1,0.0617,0.0856,0,0.438,0.534,144.29,223547,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8,yes,1996
2Pac,"How Do You Want It (ft. KC, Jojo)",0.763,0.84,8,-3.704,1,0.0929,0.0346,0,0.0601,0.748,92.477,287547,spotify:track:6ZmLu4NAhMsuAXLkcLMBrb,yes,1996
D'Angelo,Lady,0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,346267,spotify:track:7AjfklMN4WpQYz5FkT4E66,yes,1996
112,Only You (feat. The Notorious B.I.G.) - Radio Mix,0.778,0.644,8,-7.6,1,0.0532,0.145,0,0.112,0.846,96.025,260427,spotify:track:7jg3Irt0hqnss3HvaPP2D2,yes,1996
Robbie Williams,Freedom - Radio Edit,0.633,0.967,7,-3.954,1,0.0426,0.0162,0,0.355,0.863,93.312,258934,spotify:track:5LjYgm65SnyiZCzxLSIsDo,yes,1996
Kula Shaker,Hush,0.484,0.852,8,-6.83,1,0.0451,0.000251,1.05e-06,0.0761,0.806,117.792,174787,spotify:track:4041m5Nr5GuEaqDSq9wjXa,yes,1996
Gala,Freed From Desire,0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99,213394,spotify:track:3u5N55tHf7hXATSQrjBh2q,yes,1996
Manic Street Preachers,A Design for Life - Remastered,0.184,0.841,0,-4.723,1,0.0468,0.000811,4.47e-05,0.0422,0.349,88.224,257640,spotify:track:0uJyE3M3ecGZgzltsQKs3a,yes,1996
Peter Andre,Flava,0.655,0.834,11,-8.337,0,0.0547,0.00763,9.79e-05,0.16,0.657,103.617,232546,spotify:track:1TgLnCXoR5SoDWuua0iDuy,yes,1996
Joan Osborne,One Of Us - Short Version,0.469,0.561,9,-7.596,1,0.0251,0.00871,5.05e-06,0.337,0.356,87.629,302787,spotify:track:39aRmixB9qNtCU2t8BmsC1,yes,1996
Boyzone,Words,0.391,0.501,9,-9.689,1,0.0283,0.0265,8.29e-06,0.0912,0.204,163.977,241720,spotify:track:2dNjHVd9urrtILcZBK70r1,yes,1996
Robert Miles,One and One - Radio,0.64,0.727,2,-9.532,0,0.0297,0.0436,0.00161,0.641,0.76,120.061,236227,spotify:track:5cXTJiry5czVBiN2YjffKo,yes,1996
Keith Sweat,Twisted,0.615,0.514,11,-9.759,1,0.0466,0.393,0,0.248,0.822,175.849,260667,spotify:track:69QIVIjPMnI1ABLBqh9P1b,yes,1996
Bryan Adams,The Only Thing That Looks Good On Me Is You,0.639,0.933,7,-4.449,1,0.0366,0.0532,0,0.457,0.96,118.893,217267,spotify:track:4XcNoJ4W4Qa4uuqxa2KRsm,yes,1996
MC Lyte,Cold Rock a Party,0.896,0.744,11,-5.239,0,0.246,0.192,1.19e-06,0.108,0.744,92.91,247307,spotify:track:1iVdwLsbPsKnqUoZOWlEqv,yes,1996
Toni Braxton,You're Makin' Me High,0.852,0.563,10,-8.663,0,0.0377,0.0117,1.96e-05,0.119,0.893,92.112,267440,spotify:track:5bJ796cOnGBzSN5bm4mwMj,yes,1996
Alanis Morissette,You Oughta Know - 2015 Remaster,0.665,0.834,4,-7.737,1,0.0576,0.21,0,0.452,0.411,105.292,249493,spotify:track:3jS7bB0oXVOwGFZn3aE5NV,yes,1996
Warren G,What's Love Got To Do With It,0.887,0.547,1,-9.474,1,0.264,0.205,0,0.176,0.592,96.847,255040,spotify:track:7DjHbZFUdDtuklH6nfXoaL,yes,1996
Ricky Martin,María - Pablo Flores Spanglish Radio Edit,0.707,0.921,9,-7.384,0,0.0819,0.00365,2.16e-06,0.0362,0.685,126.869,271267,spotify:track:4bNqBlJkoueiFla9YsyNg9,yes,1996
Livin' Joy,Don't Stop Movin' - Radio Mix,0.704,0.722,2,-10.815,0,0.0446,0.0287,0.00341,0.297,0.859,129.992,215227,spotify:track:5cIU5GZBbyMfgfXGcoQVYc,yes,1996
Gary Barlow,Forever Love,0.584,0.137,7,-16.267,1,0.0266,0.868,0.00283,0.133,0.14,90.015,290960,spotify:track:5f7Fxt92gU2yl0NLIotiQZ,yes,1996
LL Cool J,Loungin,0.756,0.748,10,-8.996,0,0.064,0.163,0.000438,0.0407,0.881,91.082,252093,spotify:track:0HNn6zk1EToZ1ehOanN8ha,yes,1996
Monica,Why I Love You So Much,0.721,0.398,11,-8.932,0,0.0449,0.0158,3.54e-05,0.0586,0.578,151.823,270267,spotify:track:7EKvTUo567BRNzZ37clvlf,yes,1996
Oasis,Don't Look Back in Anger,0.349,0.913,0,-3.603,1,0.0691,0.0303,8.06e-06,0.12,0.225,164.005,287827,spotify:track:698mT3CTx8JEnp7twwJrGG,yes,1996
Jamiroquai,Virtual Insanity - Remastered,0.618,0.893,6,-6.475,1,0.109,0.171,3.17e-05,0.285,0.515,91.972,340907,spotify:track:2Bxt2qamL6iu0XN0Td484J,yes,1996
Blackstreet,We Gonna Take U Back (Lude)/ Don't Leave Me,0.794,0.589,2,-4.48,0,0.0395,0.0778,0,0.249,0.672,81.821,317160,spotify:track:13oGc1Mi9niBlo5eTmgGMa,yes,1996
George Michael,"Fastlove, Pt. 1",0.735,0.64,10,-7.522,0,0.072,0.052,0.00102,0.345,0.551,104.444,324667,spotify:track:6SaeXxdt0Id6ZzmX0ZGTQK,yes,1996
Bryan Adams,Let's Make A Night To Remember,0.469,0.621,0,-6.763,1,0.0253,0.205,0.000776,0.135,0.395,175.906,378907,spotify:track:3wgNhWuV5gkcEkTgMBNcoA,yes,1996
Mark Morrison,Return of the Mack,0.715,0.833,2,-5.379,1,0.108,0.00631,0,0.164,0.612,95.487,213093,spotify:track:3jDdpx9PMlfMBS5tOBHFm9,yes,1996
Maxi Priest,That Girl,0.68,0.685,5,-7.343,0,0.142,0.059,0,0.318,0.619,138.716,240893,spotify:track:2NFTEx9YLvWs4fWgKD0mZ9,yes,1996
Ocean Colour Scene,The Day We Caught The Train,0.516,0.651,2,-7.76,1,0.0386,0.0537,0,0.256,0.483,88.628,186067,spotify:track:1HkgXusDtcdUch40stX4vp,yes,1996
Lutricia McNeal,Ain't That Just the Way - Radio Edit,0.712,0.728,7,-7.663,1,0.273,0.0692,3.01e-06,0.145,0.773,173.894,204333,spotify:track:6HR1i0rncIROWrUa15DSdW,yes,1996
Céline Dion,All By Myself,0.344,0.325,11,-10.005,0,0.0287,0.35,0.0223,0.0686,0.0775,118.515,312307,spotify:track:0gsl92EMIScPGV1AU35nuD,yes,1996
East 17,If You Ever,0.58,0.675,0,-8.843,0,0.0335,0.179,0,0.312,0.572,140.046,254893,spotify:track:4yCaS5irbjklpxuMqcGYqo,yes,1996
OMC,How Bizarre,0.772,0.705,0,-6.255,1,0.0411,0.247,0,0.23,0.834,124.908,225700,spotify:track:46q5BtHso0ECuTKeq70ZhW,yes,1996
Blackstreet,No Diggity,0.867,0.646,1,-4.674,0,0.288,0.303,0,0.279,0.67,88.634,304600,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,yes,1996
Gina G.,Ooh Ahh... Just A Little Bit,0.648,0.908,1,-6.949,1,0.0321,0.0494,0.587,0.0743,0.789,134.981,178493,spotify:track:1pLPmB2kxIHqOmkThL7AK2,yes,1996
Toni Braxton,Un-Break My Heart,0.625,0.426,2,-8.392,0,0.0271,0.413,0,0.116,0.112,110.018,270333,spotify:track:5Ihd9HrPvOADyVoonH9ZjB,yes,1996
Alisha's Attic,"I Am, I Feel",0.479,0.858,2,-4.579,1,0.0626,0.122,3.16e-06,0.474,0.816,82.248,240467,spotify:track:1zzKUeltcDrCnDTo70T6yD,yes,1996
DJ Quicksilver,Bellissima - Radio Edit,0.786,0.993,3,-7.398,1,0.0337,0.0023,0.748,0.0721,0.613,136.012,194560,spotify:track:2jBsr5rb8anJ7z4jjbh0bC,yes,1996
No Mercy,Where Do You Go,0.734,0.828,10,-11.018,0,0.0318,0.0346,0.118,0.071,0.964,127.06,272093,spotify:track:37tzoWY1ubBQKGXiWdO5Qv,yes,1996
Gin Blossoms,Til I Hear It From You,0.578,0.764,9,-7.997,1,0.0294,0.08,0,0.291,0.722,124.417,232467,spotify:track:5TKuf1mxDlHdXcvdIDViUR,yes,1996
Cher,One by One,0.639,0.763,0,-5.333,0,0.0248,0.0113,3.34e-05,0.401,0.603,110.977,302427,spotify:track:2uQGsGx9GUzYDWjbWzOALs,yes,1996
Jewel,You Were Meant For Me,0.582,0.33,6,-7.928,1,0.0347,0.791,1.48e-06,0.105,0.407,111.873,254480,spotify:track:14sVnTYvfzo9sQM4RkQTaq,yes,1996
The Cardigans,Lovefool,0.704,0.636,9,-6.029,1,0.0252,0.0344,0,0.35,0.89,111.845,193953,spotify:track:7aQjPecQdIuNd1sz3KCDhD,yes,1996
The Wallflowers,One Headlight,0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,312627,spotify:track:0z1b34WikhOH9ZxU8QDWcv,yes,1996
Barbra Streisand,I Finally Found Someone (feat. Bryan Adams),0.568,0.224,6,-15.069,1,0.0296,0.677,0,0.127,0.0709,138.964,221973,spotify:track:2WthqeuPLwn0CHwCMrlt6L,yes,1996
Take That,How Deep Is Your Love,0.785,0.451,4,-11.731,1,0.0258,0.698,0.000521,0.176,0.414,99.995,220813,spotify:track:0pO9wem4wi61QD2PWFpIJQ,yes,1996
The Tony Rich Project,Nobody Knows,0.64,0.433,5,-9.432,1,0.0374,0.509,4.9e-06,0.103,0.25,176.086,306933,spotify:track:2PsHIonOTmX6bSrzIJSjyS,yes,1996
Gabrielle,Give Me A Little More Time,0.61,0.619,10,-7.341,1,0.0232,0.0884,0.0084,0.0672,0.564,92.32,294507,spotify:track:5ehbPkCzFicRj4tcaCOZsW,yes,1996
Bryan Adams,Have You Ever Really Loved A Woman?,0.57,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,291667,spotify:track:32Gf5A7Hr8RdgggXG0Fdks,yes,1996
Eric Clapton,Change the World,0.721,0.558,9,-8.8,1,0.0246,0.492,0.00563,0.113,0.542,96.887,234867,spotify:track:6BQNJ0JFKh8sWjQLI6Zudi,yes,1996
Gin Blossoms,Follow You Down - Edit,0.49,0.883,4,-8.736,0,0.0423,0.0121,0,0.0635,0.684,155.832,227707,spotify:track:5f2wSctNJlAOUAaRxQAcoM,yes,1996
Spice Girls,2 Become 1,0.646,0.665,6,-7.878,1,0.0268,0.326,1.97e-05,0.238,0.7,143.966,241027,spotify:track:36AWdhZIGLUTkWpJDhe7va,yes,1996
Brandy,Sittin' Up In My Room - from Waiting to Exhale - Original Soundtrack,0.796,0.515,8,-8.083,0,0.0276,0.245,0.00196,0.0515,0.9,93.278,292067,spotify:track:4330XmgVWlx98Y3Naswycg,yes,1996
Duncan Sheik,Barely Breathing,0.482,0.807,0,-6.976,1,0.0457,0.0281,0,0.177,0.516,187.918,254547,spotify:track:75HZ6Wxnw8xbgz6HU9kKCS,yes,1996
Fugees,"No Woman, No Cry",0.846,0.326,0,-13.909,1,0.152,0.0134,3.97e-05,0.28,0.367,88.988,273093,spotify:track:5bUVHuzQh5mkvMPjUU074i,yes,1996
Take That,Back for Good - Radio Mix,0.601,0.504,5,-9.761,1,0.0284,0.31,0,0.137,0.564,78.986,242267,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,yes,1995
Coolio,Gangsta's Paradise,0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.387,79.974,240693,spotify:track:7lQWRAjyhTpCWFC0jmclT4,yes,1995
Oasis,Wonderwall,0.404,0.852,2,-5.591,1,0.0367,0.00219,0,0.13,0.482,174.319,258907,spotify:track:3UNAMgNHKl0fWzbZaU0fDM,yes,1995
TLC,Waterfalls,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507,spotify:track:6qspW4YKycviDFjHBOaqUY,yes,1995
The Offspring,Self Esteem,0.458,0.912,5,-3.666,1,0.0618,0.0173,0,0.363,0.611,104.522,257760,spotify:track:6EsBn1Md8C5YdbCzvwvZq8,yes,1995
Deep Blue Something,Breakfast At Tiffany's,0.624,0.826,2,-5.534,1,0.0287,0.113,0,0.0938,0.526,110.368,257187,spotify:track:3GpdNg7Krt9vjc6tgDoKe1,yes,1995
Marilyn Manson,Sweet Dreams (Are Made Of This),0.39,0.642,8,-5.266,1,0.0326,0.00502,0.565,0.296,0.132,92.397,293293,spotify:track:1ENLIbxO4Uma773neTHxbp,yes,1995
GZA,Shadowboxin',0.704,0.642,1,-10.11,1,0.39,0.00704,1.43e-06,0.161,0.72,92.09,209973,spotify:track:7bp5DfkdK1OAvNJ1U4HfDA,yes,1995
The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,258467,spotify:track:6GtX0jaNL8IjVQfrDBx81z,yes,1995
Dr. Dre,Keep Their Heads Ringin',0.671,0.737,0,-5.131,1,0.108,0.0338,0.00344,0.0596,0.197,90.519,310227,spotify:track:1rylJ0VXvhOzLGNm401iaI,yes,1995
Luniz,I Got 5 On It,0.6,0.706,10,-7.899,0,0.361,0.209,0,0.125,0.58,173.926,253533,spotify:track:4IYKjN1DrYzxKXt0umJqsG,yes,1995
2Pac,Old School,0.781,0.86,8,-2.421,0,0.294,0.0886,0.00381,0.379,0.623,90.868,279200,spotify:track:4GGbJ60q5HIN8wKOp9Xabz,yes,1995
The Notorious B.I.G.,Big Poppa - 2005 Remaster,0.78,0.575,9,-7.247,0,0.273,0.43,0,0.143,0.773,84.492,252747,spotify:track:2g8HN35AnVGIk7B8yMucww,yes,1995
Jodeci,Freek'n You,0.709,0.52,5,-9.365,0,0.0301,0.0682,0,0.0629,0.453,134.173,379240,spotify:track:43sNw9nvGYGLYnNiwI8oMZ,yes,1995
Bone Thugs-N-Harmony,1st of Tha Month,0.729,0.581,5,-8.235,0,0.18,0.0777,3.81e-06,0.696,0.508,74.038,314680,spotify:track:1dF5Y2dd7Wm4wZKvVjWBpr,yes,1995
Scatman John,Scatman (ski-ba-bop-ba-dop-bop),0.65,0.82,5,-10.9,0,0.0356,0.0655,0.00274,0.215,0.757,135.982,215973,spotify:track:623rRTKwGmgjH6sjE9uWLh,yes,1995
The Pharcyde,Runnin',0.754,0.785,10,-8.178,0,0.18,0.0287,0.00144,0.319,0.821,94.123,296267,spotify:track:0XgpiStoxq1IJncYlPrvZ5,yes,1995
Elton John,Believe,0.497,0.523,0,-9.306,0,0.0307,0.191,0.000102,0.141,0.194,138.061,295493,spotify:track:0mh3kdiViRyeH8JzVL61Hw,yes,1995
U2,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'",0.368,0.852,10,-6.978,0,0.0433,7.47e-05,0.258,0.218,0.347,171.692,284600,spotify:track:5TsHqbDKaSs4ECZX0045YS,yes,1995
Skee-Lo,I Wish - Radio Edit,0.715,0.738,7,-10.139,1,0.157,0.00826,0,0.26,0.573,97.877,252307,spotify:track:0QMHVTnrFTQJoaqmkdsKhT,yes,1995
2Pac,So Many Tears,0.899,0.6,1,-7.451,1,0.154,0.0184,1.68e-05,0.0725,0.586,92.717,239227,spotify:track:0NzNKU2MJ9LCetT2uZMJH2,yes,1995
Nightcrawlers,Push The Feeling On - Mk Dub Revisited Edit,0.793,0.5,6,-13.108,0,0.0319,0.028,1.96e-05,0.186,0.833,123.017,243160,spotify:track:1EWsVHU4FNAdtN4R8FETag,yes,1995
The Bucketheads,The Bomb! (These Sounds Fall Into My Mind) - Radio Edit,0.788,0.875,9,-3.742,0,0.0339,0.00193,0.536,0.107,0.936,125.918,202825,spotify:track:0qQiqwzddwQmtoGcF3Uzm5,yes,1995
The Outhere Brothers,Boom Boom Boom - Don't Break My Balls Mix,0.755,0.804,7,-8.931,1,0.188,0.0056,9.73e-05,0.173,0.647,129.916,253200,spotify:track:1m3YR95r3ZuLtu66T8l4Ab,yes,1995
Michael Jackson,Scream,0.805,0.942,0,-6.584,1,0.0905,0.0745,1.46e-05,0.415,0.608,106.525,278293,spotify:track:4LD5dhQ3kqpqe14sGPDtBC,yes,1995
East 17,Thunder,0.584,0.8,0,-8.327,1,0.0545,0.2,0,0.133,0.512,86.859,294040,spotify:track:24IwHIBPfL1fkCOvVizPEN,yes,1995
Boyzone,Key To My Life - Radio Edit,0.414,0.496,9,-12.431,1,0.0326,0.27,0,0.283,0.332,176.103,224160,spotify:track:4yoSfunxOVazVslcc8ECFc,yes,1995
Total,Can't You See (feat. The Notorious B.I.G.),0.744,0.574,8,-9.445,0,0.0651,0.165,1.27e-05,0.295,0.805,86.278,281880,spotify:track:174UISK3l7VRbigEHxEev7,yes,1995
Vanessa Williams,The Sweetest Days,0.483,0.277,10,-10.921,1,0.0281,0.704,0.000921,0.174,0.0692,139.714,211253,spotify:track:0AEHFeG7pLwCmSfpcP1qEz,yes,1995
2Pac,Me Against The World,0.791,0.804,6,-3.865,1,0.221,0.0248,0.0301,0.48,0.765,91.938,279133,spotify:track:76wJIkA63AgwA92hUhpE2V,yes,1995
La Bouche,Be My Lover,0.658,0.963,1,-3.283,0,0.0326,0.00283,2.38e-06,0.951,0.793,134.798,240867,spotify:track:3vSn1frPgFcRXrjWOfhMLl,yes,1995
Madonna,You'll See,0.601,0.545,4,-9.972,0,0.0311,0.479,0.000224,0.0975,0.234,89.79,281067,spotify:track:0Fb8sdyNluLawg08N1zs48,yes,1995
Adina Howard,Freak Like Me,0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,253613,spotify:track:6Vas6h9lB5mmeVDXdFqlQA,yes,1995
LL Cool J,Hey Lover,0.707,0.427,5,-12.216,0,0.0698,0.339,0,0.105,0.541,88.08,284693,spotify:track:5wG7d4cNogw0ETKaICPEYA,yes,1995
Collective Soul,December,0.684,0.645,0,-5.707,1,0.0272,0.589,0.00432,0.18,0.366,121.995,285000,spotify:track:3yi27cGUFPTQUdWZV9nV67,yes,1995
The Beatles,Free As A Bird - Anthology 1 Version,0.474,0.503,9,-9.074,1,0.0279,0.0438,0.016,0.153,0.457,72.323,265293,spotify:track:6hLY3Tz1Xt5kBuKNDTs4ib,yes,1995
Wet Wet Wet,Julia Says,0.49,0.621,3,-6.99,1,0.0248,0.214,0,0.202,0.315,74.876,250160,spotify:track:7ewoPfv8SoKvpdLOSKUXD2,yes,1995
AZ,Sugar Hill,0.682,0.647,8,-7.332,1,0.189,0.000693,5.97e-06,0.0693,0.529,181.86,249760,spotify:track:0lZWjBImx6kNe3WtOA09Xu,yes,1995
No Doubt,Spiderwebs,0.487,0.852,10,-7.184,1,0.0489,0.0376,4.06e-06,0.0995,0.666,143.258,266733,spotify:track:23DExviO7cU7uytDf0XekC,yes,1995
2Pac,Temptations,0.782,0.665,1,-7.211,1,0.0754,0.135,3.15e-06,0.438,0.707,90.709,300573,spotify:track:1PU3Hy2uNXmWGDe9gh4Ukb,yes,1995
Queen,You Don't Fool Me - Remastered 2011,0.591,0.829,4,-6.499,0,0.036,0.101,8.63e-05,0.385,0.574,121.964,324853,spotify:track:1chxAv59LZcOE5FyrlUze2,yes,1995
Michael Jackson,Earth Song,0.501,0.439,3,-7.521,0,0.0313,0.482,0.000117,0.087,0.145,138.377,406040,spotify:track:4GCGH6TJ69neckwITeBFXK,yes,1995
Pulp,Mis-Shapes,0.32,0.871,2,-6.733,1,0.0606,0.0145,0,0.4,0.662,147.56,226680,spotify:track:7IgHTB9VMPwziPobbBbgfq,yes,1995
Baby D,(Everybody's Got To Learn Sometime) I Need Your Loving,0.591,0.754,6,-10.661,1,0.0412,0.0548,0.000113,0.209,0.324,160.103,337867,spotify:track:1ii3zjEkxIxxpanKHYzHSr,yes,1995
TLC,Red Light Special,0.52,0.449,5,-8.957,0,0.0331,0.205,0.000687,0.191,0.364,189.243,303960,spotify:track:6dW75XbJ1WAMljOXWjTK46,yes,1995
2Pac,Dear Mama,0.773,0.54,6,-7.123,1,0.103,0.371,0,0.131,0.322,84.115,280000,spotify:track:6tDxrq4FxEL2q15y37tXT9,yes,1995
Queen,Heaven For Everyone - Remastered 2011,0.593,0.425,0,-9.775,1,0.0288,0.29,1.34e-06,0.167,0.268,110.208,336160,spotify:track:3Klfd4rsRO53fYpxmdQmYV,yes,1995
Shaggy,Boombastic,0.867,0.538,2,-16.183,1,0.361,0.242,1.75e-05,0.316,0.781,158.328,249933,spotify:track:4fxF8ljwryMZX5c9EKrLFE,yes,1995
